Time;Zone;Hen;PackID
2020-02-15T10:12:49Z;Tier_2;Hen_32;12_sws
2020-02-15T10:12:51Z;Tier_4;Hen_30;12_gs
2020-02-15T10:12:55Z;Litter;Hen_32;12_sws
2020-02-15T10:13:01Z;Litter;Hen_100;10_bb
2020-02-15T10:13:06Z;Wintergarten;Hen_36;11_sb
2020-02-15T10:13:18Z;Litter;Hen_86;10_sws
2020-02-15T10:13:23Z;Litter;Hen_102;12_bs
2020-02-15T10:13:23Z;Litter;Hen_84;10_ps
2020-02-15T10:13:38Z;Litter;Hen_79;11_gg
2020-02-15T10:13:45Z;Tier_2;Hen_6;10_wb
2020-02-15T10:13:50Z;Tier_4;Hen_102;12_bs
2020-02-15T10:14:07Z;Litter;Hen_6;10_wb
2020-02-15T10:14:08Z;Litter;Hen_102;12_bs
2020-02-15T10:14:13Z;Litter;Hen_30;12_gs
2020-02-15T10:14:35Z;Tier_2;Hen_30;12_gs
2020-02-15T10:14:38Z;Tier_2;Hen_14;11_pp
2020-02-15T10:14:39Z;Litter;Hen_74;10_sb
2020-02-15T10:15:23Z;Litter;Hen_61;12_sp
2020-02-15T10:15:44Z;Wintergarten;Hen_34;12_gg
2020-02-15T10:16:15Z;Tier_4;Hen_106;12_wb
2020-02-15T10:16:20Z;Litter;Hen_24;12_gb
2020-02-15T10:16:23Z;Litter;Hen_106;12_wb
2020-02-15T10:16:33Z;Tier_2;Hen_86;10_sws
2020-02-15T10:16:37Z;Tier_2;Hen_93;10_gb
2020-02-15T10:16:48Z;Tier_2;Hen_102;12_bs
2020-02-15T10:16:50Z;Litter;Hen_96;12_wg
2020-02-15T10:16:52Z;Litter;Hen_34;12_gg
2020-02-15T10:16:59Z;Tier_4;Hen_96;12_wg
2020-02-15T10:17:02Z;Litter;Hen_86;10_sws
2020-02-15T10:17:04Z;Ramp_Nestbox;Hen_14;11_pp
2020-02-15T10:17:05Z;Litter;Hen_46;10_wp
2020-02-15T10:17:21Z;Litter;Hen_96;12_wg
2020-02-15T10:17:23Z;Litter;Hen_68;11_sp
2020-02-15T10:18:20Z;Wintergarten;Hen_61;12_sp
2020-02-15T10:18:28Z;Tier_4;Hen_96;12_wg
2020-02-15T10:18:30Z;Tier_4;Hen_106;12_wb
2020-02-15T10:18:31Z;Litter;Hen_36;11_sb
2020-02-15T10:18:44Z;Litter;Hen_96;12_wg
2020-02-15T10:18:45Z;Litter;Hen_33;12_ws
2020-02-15T10:18:50Z;Litter;Hen_61;12_sp
2020-02-15T10:19:02Z;Litter;Hen_106;12_wb
2020-02-15T10:19:06Z;Tier_2;Hen_86;10_sws
2020-02-15T10:19:11Z;Tier_2;Hen_98;11_sg
2020-02-15T10:19:14Z;Wintergarten;Hen_68;11_sp
2020-02-15T10:19:21Z;Tier_2;Hen_14;11_pp
2020-02-15T10:19:24Z;Litter;Hen_21;10_gs
2020-02-15T10:19:26Z;Tier_4;Hen_96;12_wg
2020-02-15T10:19:28Z;Tier_2;Hen_10;12_ps
2020-02-15T10:19:28Z;Tier_2;Hen_47;11_wb
2020-02-15T10:19:36Z;Tier_2;Hen_106;12_wb
2020-02-15T10:19:36Z;Litter;Hen_96;12_wg
2020-02-15T10:19:47Z;Litter;Hen_98;11_sg
2020-02-15T10:20:03Z;Litter;Hen_14;11_pp
2020-02-15T10:20:39Z;Litter;Hen_68;11_sp
2020-02-15T10:20:59Z;Litter;Hen_80;11_gs
2020-02-15T10:21:08Z;Wintergarten;Hen_79;11_gg
2020-02-15T10:21:29Z;Ramp_Nestbox;Hen_18;11_bs
2020-02-15T10:21:30Z;Litter;Hen_79;11_gg
2020-02-15T10:21:35Z;Litter;Hen_75;12_bb
2020-02-15T10:21:38Z;Litter;Hen_18;11_bs
2020-02-15T10:21:38Z;Tier_2;Hen_95;12_sb
2020-02-15T10:21:47Z;Litter;Hen_44;11_sws
2020-02-15T10:21:56Z;Wintergarten;Hen_32;12_sws
2020-02-15T10:22:10Z;Litter;Hen_54;10_bs
2020-02-15T10:22:13Z;Wintergarten;Hen_84;10_ps
2020-02-15T10:22:17Z;Wintergarten;Hen_94;10_sg
2020-02-15T10:22:19Z;Tier_2;Hen_68;11_sp
2020-02-15T10:22:27Z;Tier_2;Hen_36;11_sb
2020-02-15T10:22:28Z;Ramp_Nestbox;Hen_68;11_sp
2020-02-15T10:22:41Z;Litter;Hen_66;12_pb
2020-02-15T10:22:47Z;Tier_2;Hen_14;11_pp
2020-02-15T10:22:48Z;Litter;Hen_95;12_sb
2020-02-15T10:22:53Z;Litter;Hen_10;12_ps
